   3.24500000 -1967.14357199 
   3.22500000 -1967.14357652 
   3.20500000 -1967.14356081 
   3.18500000 -1967.14354192 
   3.16500000 -1967.14350921 
   3.14500000 -1967.14346150 
   3.12500000 -1967.14342455 
   3.10500000 -1967.14335524 
   3.08500000 -1967.14330221 
   3.06500000 -1967.14321559 
   3.04500000 -1967.14314140 
   3.02500000 -1967.14303867 
   3.00500000 -1967.14293962 
   2.98500000 -1967.14282375 
   2.96500000 -1967.14269452 
   2.94500000 -1967.14256552 
   2.92500000 -1967.14241673 
   2.90500000 -1967.14224899 
   2.88500000 -1967.14208993 
   2.86500000 -1967.14190978 
   2.84500000 -1967.14170600 
   2.82500000 -1967.14151501 
   2.80500000 -1967.14130251 
   2.78500000 -1967.14107367 
   2.76500000 -1967.14083192 
   2.74500000 -1967.14058433 
   2.72500000 -1967.14032427 
   2.70500000 -1967.14002122 
   2.68500000 -1967.13976443 
   2.66500000 -1967.13946139 
   2.64500000 -1967.13916041 
   2.62500000 -1967.13884334 
   2.60500000 -1967.13851429 
   2.58500000 -1967.13817509 
   2.56500000 -1967.13781931 
   2.54500000 -1967.13746415 
   2.52500000 -1967.13708366 
   2.50500000 -1967.13669989 
   2.48500000 -1967.13630574 
   2.46500000 -1967.13590149 
   2.44500000 -1967.13548775 
   2.42500000 -1967.13506472 
   2.40500000 -1967.13463443 
   2.38500000 -1967.13419637 
   2.36500000 -1967.13374582 
   2.34500000 -1967.13329129 
   2.32500000 -1967.13282824 
   2.30500000 -1967.13236171 
   2.28500000 -1967.13188409 
   2.26500000 -1967.13140083 
   2.24500000 -1967.13091500 
   2.22500000 -1967.13045140 
   2.20500000 -1967.12995195 
   2.18500000 -1967.12945358 
   2.16500000 -1967.12897244 
   2.14500000 -1967.12846882 
   2.12500000 -1967.12800084 
   2.10500000 -1967.12749120 
   2.08500000 -1967.12700723 
   2.06500000 -1967.12647249 
   2.04500000 -1967.12606675 
   2.02500000 -1967.12560793 
   2.00500000 -1967.12512867 
   1.98500000 -1967.12470777 
   1.96500000 -1967.12431399 
   1.94500000 -1967.12400390 
   1.92500000 -1967.12364256 
   1.90500000 -1967.12331721 
   1.88500000 -1967.12292207 
   1.86500000 -1967.12266555 
   1.84500000 -1967.12244662 
   1.82500000 -1967.12227968 
   1.80500000 -1967.12211677 
   1.78500000 -1967.12210214 
   1.76500000 -1967.12212421 
   1.74500000 -1967.12222936 
   1.72500000 -1967.12242040 
   1.70500000 -1967.12271412 
   1.68500000 -1967.12309287 
   1.66500000 -1967.12359633 
   1.64500000 -1967.12423361 
   1.62500000 -1967.12499943 
   1.60500000 -1967.12592099 
   1.58500000 -1967.12698218 
   1.56500000 -1967.12825260 
   1.54500000 -1967.13782103 
   1.52500000 -1967.14087460 
   1.50500000 -1967.14391226 
   1.48500000 -1967.14704943 
   1.46500000 -1967.15003616 
   1.44500000 -1967.15308364 
   1.42500000 -1967.15607705 
   1.40500000 -1967.15915397 
   1.38500000 -1967.16211142 
   1.36500000 -1967.16510384 
   1.34500000 -1967.16812214 
   1.32500000 -1967.17107504 
   1.30500000 -1967.17395966 
   1.28500000 -1967.17672486 
   1.26500000 -1967.17936292 
   1.24500000 -1967.18186409 
   1.22500000 -1967.18419199 
   1.20500000 -1967.18631735 
   1.18500000 -1967.18820926 
   1.16500000 -1967.18983330 
   1.14500000 -1967.19115599 
   1.12500000 -1967.19215394 
   1.10500000 -1967.19273229 
   1.08500000 -1967.19287423 
   1.06500000 -1967.19254592 
   1.04500000 -1967.19164015 
   1.02500000 -1967.19011520 
   1.00500000 -1967.18790658 
   0.98500000 -1967.18489916 
   0.96500000 -1967.18101657 
   0.94500000 -1967.17615575 
   0.92500000 -1967.17019563 
   0.90500000 -1967.16300785 
   0.88500000 -1967.15444766 
   0.86500000 -1967.14435643 
   0.84500000 -1967.13254148 
   0.82500000 -1967.11880758 
   0.80500000 -1967.10292522 
   0.78500000 -1967.08464195 
   0.76500000 -1967.06364580 
   0.74500000 -1967.03962773 
