   3.24500000 -1967.10860416 
   3.22500000 -1967.10859384 
   3.20500000 -1967.10855643 
   3.18500000 -1967.10851989 
   3.16500000 -1967.10846625 
   3.14500000 -1967.10839439 
   3.12500000 -1967.10834217 
   3.10500000 -1967.10824882 
   3.08500000 -1967.10818120 
   3.06500000 -1967.10807031 
   3.04500000 -1967.10798153 
   3.02500000 -1967.10785457 
   3.00500000 -1967.10774083 
   2.98500000 -1967.10760650 
   2.96500000 -1967.10745322 
   2.94500000 -1967.10731256 
   2.92500000 -1967.10714463 
   2.90500000 -1967.10695301 
   2.88500000 -1967.10678157 
   2.86500000 -1967.10658529 
   2.84500000 -1967.10635741 
   2.82500000 -1967.10615326 
   2.80500000 -1967.10592561 
   2.78500000 -1967.10567881 
   2.76500000 -1967.10541342 
   2.74500000 -1967.10515433 
   2.72500000 -1967.10487826 
   2.70500000 -1967.10455134 
   2.68500000 -1967.10428548 
   2.66500000 -1967.10395833 
   2.64500000 -1967.10364657 
   2.62500000 -1967.10331437 
   2.60500000 -1967.10296886 
   2.58500000 -1967.10261480 
   2.56500000 -1967.10224358 
   2.54500000 -1967.10187406 
   2.52500000 -1967.10147904 
   2.50500000 -1967.10108172 
   2.48500000 -1967.10067407 
   2.46500000 -1967.10025738 
   2.44500000 -1967.09983116 
   2.42500000 -1967.09939634 
   2.40500000 -1967.09895293 
   2.38500000 -1967.09850546 
   2.36500000 -1967.09804363 
   2.34500000 -1967.09757852 
   2.32500000 -1967.09710496 
   2.30500000 -1967.09662563 
   2.28500000 -1967.09613994 
   2.26500000 -1967.09564881 
   2.24500000 -1967.09514276 
   2.22500000 -1967.09468021 
   2.20500000 -1967.09417582 
   2.18500000 -1967.09366881 
   2.16500000 -1967.09318143 
   2.14500000 -1967.09267295 
   2.12500000 -1967.09219991 
   2.10500000 -1967.09168763 
   2.08500000 -1967.09119986 
   2.06500000 -1967.09066228 
   2.04500000 -1967.09025531 
   2.02500000 -1967.08979564 
   2.00500000 -1967.08931580 
   1.98500000 -1967.08889534 
   1.96500000 -1967.08850275 
   1.94500000 -1967.08819515 
   1.92500000 -1967.08783689 
   1.90500000 -1967.08751601 
   1.88500000 -1967.08712674 
   1.86500000 -1967.08687746 
   1.84500000 -1967.08666741 
   1.82500000 -1967.08651075 
   1.80500000 -1967.08635794 
   1.78500000 -1967.08635303 
   1.76500000 -1967.08638647 
   1.74500000 -1967.08650753 
   1.72500000 -1967.08671924 
   1.70500000 -1967.08703706 
   1.68500000 -1967.08744344 
   1.66500000 -1967.08797840 
   1.64500000 -1967.08865213 
   1.62500000 -1967.08946187 
   1.60500000 -1967.09043630 
   1.58500000 -1967.09156271 
   1.56500000 -1967.09290320 
   1.54500000 -1967.10277909 
   1.52500000 -1967.10592244 
   1.50500000 -1967.10908162 
   1.48500000 -1967.11236789 
   1.46500000 -1967.11554321 
   1.44500000 -1967.11879892 
   1.42500000 -1967.12199716 
   1.40500000 -1967.12525037 
   1.38500000 -1967.12835487 
   1.36500000 -1967.13145340 
   1.34500000 -1967.13454160 
   1.32500000 -1967.13753801 
   1.30500000 -1967.14045231 
   1.28500000 -1967.14323287 
   1.26500000 -1967.14587773 
   1.24500000 -1967.14837978 
   1.22500000 -1967.15070475 
   1.20500000 -1967.15282461 
   1.18500000 -1967.15470926 
   1.16500000 -1967.15632549 
   1.14500000 -1967.15763771 
   1.12500000 -1967.15862680 
   1.10500000 -1967.15919444 
   1.08500000 -1967.15932672 
   1.06500000 -1967.15898642 
   1.04500000 -1967.15807103 
   1.02500000 -1967.15653535 
   1.00500000 -1967.15431696 
   0.98500000 -1967.15129985 
   0.96500000 -1967.14740623 
   0.94500000 -1967.14253601 
   0.92500000 -1967.13656640 
   0.90500000 -1967.12936905 
   0.88500000 -1967.12079928 
   0.86500000 -1967.11069793 
   0.84500000 -1967.09887366 
   0.82500000 -1967.08513038 
   0.80500000 -1967.06923855 
   0.78500000 -1967.05094580 
   0.76500000 -1967.02994008 
   0.74500000 -1967.00591248 
